,bar_name,station_id,popularity,review_count,price,total_counts,rating,empty_slots,free_bikes,latitude,longitude,name
432,Forum Sports Bar,4249917b3ff262f4cd831f8ea34cf74e,0.5579795471251079,85.0,1.0,2.0,3.0,8,15,45.4912258547597,-73.58763009309769,Atwater / Sherbrooke
433,La Boîte à Karaoke,4249917b3ff262f4cd831f8ea34cf74e,0.8863174120619153,72.0,2.0,1.0,3.0,8,15,45.4912258547597,-73.58763009309769,Atwater / Sherbrooke
434,Forum de Montréal,4249917b3ff262f4cd831f8ea34cf74e,0.9910581115702184,10.0,2.0,2.0,2.8,8,15,45.4912258547597,-73.58763009309769,Atwater / Sherbrooke
435,G a Delicatessen,4249917b3ff262f4cd831f8ea34cf74e,0.4501191692202928,87.0,2.0,1.0,4.1,8,15,45.4912258547597,-73.58763009309769,Atwater / Sherbrooke
436,Hurley's Irish Pub,7b28024fd4c90ded38fc0447771d1ca4,0.9784195765270076,41.0,2.0,5.0,3.85,14,5,45.49658063218649,-73.5762146115303,Ste-Catherine / Bishop
437,Shehrazad,7b28024fd4c90ded38fc0447771d1ca4,0.2052556930560055,5.0,2.0,6.0,4.0,14,5,45.49658063218649,-73.5762146115303,Ste-Catherine / Bishop
438,Crobar,7b28024fd4c90ded38fc0447771d1ca4,0.8423187664580576,5.0,1.0,1.0,3.0,14,5,45.49658063218649,-73.5762146115303,Ste-Catherine / Bishop
439,Brutopia,f05dc5b7b3635787d9fe3fd8565bee7a,0.9858842335881022,96.0,1.0,5.0,3.85,14,9,45.49228068089086,-73.58096480369566,Ste-Catherine / Towers
440,La Cage Aux Sports,f7b1f88c4f4e3231537dd0a5a7397287,0.9883034675687056,73.0,1.0,2.0,3.1,19,4,45.4912954250061,-73.56159925460815,Ottawa / du Séminaire
441,Galt,f7b1f88c4f4e3231537dd0a5a7397287,0.7265565488355215,1.0,3.0,1.0,3.0,19,4,45.4912954250061,-73.56159925460815,Ottawa / du Séminaire
442,Nuvoo,f7b1f88c4f4e3231537dd0a5a7397287,0.6868590971612439,2.0,1.0,2.0,1.0,19,4,45.4912954250061,-73.56159925460815,Ottawa / du Séminaire
443,Broken Coconut,c0bf44a23aa9fdfd893bd437866dbf2a,0.1449470837169139,90.0,3.0,1.0,4.1,5,10,45.4801160762769,-73.58560770750046,Parc St-Henri (Laporte / Guay)
444,Thomson House,4dfba1c78f4c98769c58749cb8f10472,0.9665660436603938,30.0,2.0,1.0,4.0,3,42,45.50277615861811,-73.57589408755302,McTavish / Sherbrooke
445,Purple Haze,dfaab1117322af6f88c48893144bcf6f,0.8898356490897543,42.0,3.0,1.0,4.1,22,5,45.46766565386597,-73.59391784324544,de la Côte St-Paul / St-Ambroise
446,Riverside St-Henri,dfaab1117322af6f88c48893144bcf6f,0.8996190724673447,88.0,2.0,1.0,4.1,22,5,45.46766565386597,-73.59391784324544,de la Côte St-Paul / St-Ambroise
447,Toucan,e1d27e3bb1414d200aac4dbc156450d7,0.8996190724673447,68.0,2.0,1.0,4.1,12,9,45.551961779348346,-73.6303174495697,Jacques-Casault / Christophe-Colomb
448,Domaine Papineau,955f8b917ca4548746c2189a36b96fb2,0.1961292256310347,72.0,3.0,1.0,4.1,16,11,45.53857953787113,-73.58848571777344,des Carrières / Marquette
449,Complexe Sky,63c25a074954b752156b8c981b4e1f99,0.9793829882891948,93.0,2.0,1.0,3.55,13,4,45.52797141659334,-73.54948371648788,de Maisonneuve / Fullum
450,Sky Pub Terrasse,63c25a074954b752156b8c981b4e1f99,0.901382317469153,11.0,2.0,1.0,3.5,13,4,45.52797141659334,-73.54948371648788,de Maisonneuve / Fullum
451,Bar le Cocktail,63c25a074954b752156b8c981b4e1f99,0.965467040613158,56.0,2.0,1.0,3.3,13,4,45.52797141659334,-73.54948371648788,de Maisonneuve / Fullum
452,Broue Pub Brouhaha Papineau,7eaaf829040807e1e2c7091f2866f62e,0.998544177781584,36.0,2.0,1.0,3.45,3,12,45.56157008176612,-73.65338176488876,Hamel / Sauriol
453,Bar le Grand Chapeau,286671379fa925e68543ac801281068b,0.9974594475011952,92.0,2.0,1.0,4.1,4,6,45.529996997063385,-73.63287091255188,Ball / Bloomfield
454,Cafe Baraki,286671379fa925e68543ac801281068b,0.1402870253412975,43.0,2.0,1.0,4.1,4,6,45.529996997063385,-73.63287091255188,Ball / Bloomfield
455,Bar Café Loutraki,286671379fa925e68543ac801281068b,0.9394192411169868,16.0,2.0,1.0,4.1,4,6,45.529996997063385,-73.63287091255188,Ball / Bloomfield
456,Brasserie Quebecoise,aa4100b71e77eb483a5d173547e56ab6,0.1678905564238155,43.0,2.0,1.0,4.1,13,2,45.54851320767612,-73.62365484237671,Parc Villeray (Christophe-Colomb / Jarry)
457,Yer'Mad Bistro Bar,b9d14281ceeaf9913a820adab2e125c6,0.9760859791474876,49.0,2.0,1.0,3.75,20,3,45.51613214980722,-73.56049686670303,St-Hubert / de Maisonneuve (nord)
458,McLean's Pub,ac93999c9a8a448cf9db2701716fa637,0.9899591085229827,93.0,1.0,1.0,3.85,12,3,45.49969963056761,-73.57193648815155,du Square Dorchester / Peel
459,Bar U-Turn,cfc09f1f86e151cf8778b662a3d3650b,0.94235229470409,69.0,2.0,2.0,4.1,19,5,45.55331992800521,-73.56932803988457,15e avenue / Laurier
460,Bar Monaco,cfc09f1f86e151cf8778b662a3d3650b,0.1173150071007015,76.0,2.0,2.0,4.1,19,5,45.55331992800521,-73.56932803988457,15e avenue / Laurier
461,Billy Buck,cfc09f1f86e151cf8778b662a3d3650b,0.0738472956675016,86.0,1.0,2.0,4.1,19,5,45.55331992800521,-73.56932803988457,15e avenue / Laurier
462,Cafe Sport Alex,cfc09f1f86e151cf8778b662a3d3650b,0.5543614007293384,41.0,2.0,2.0,4.1,19,5,45.55331992800521,-73.56932803988457,15e avenue / Laurier
463,Aquarium Café Bar,cfc09f1f86e151cf8778b662a3d3650b,0.9393835591998688,93.0,2.0,1.0,4.1,19,5,45.55331992800521,-73.56932803988457,15e avenue / Laurier
464,Clandestino,d5193bc68b01855a79fd8c694ef2e2f9,0.9458633953485052,56.0,3.0,1.0,3.9,37,6,45.50424245563397,-73.553469479084,de la Commune / St-Sulpice
465,BEVO Bar + Pizzeria,0a3aa715457ea0c777ddd396228eafd1,0.9628337151298464,45.0,2.0,1.0,3.8,61,20,45.50761009451047,-73.55183601379395,de la Commune / Place Jacques-Cartier
466,Le 409,7214c61eb7f8d875d6db8db935ad16ea,0.9589015678634382,43.0,2.0,1.0,3.55,19,0,45.49276061084002,-73.55641052126883,Smith / Peel
467,Pub Saint Pierre,7214c61eb7f8d875d6db8db935ad16ea,0.9596080698223756,11.0,1.0,1.0,3.6,19,0,45.49276061084002,-73.55641052126883,Smith / Peel
468,Bar le Confessionnal,7214c61eb7f8d875d6db8db935ad16ea,0.8885867819906228,11.0,2.0,1.0,3.3,19,0,45.49276061084002,-73.55641052126883,Smith / Peel
469,Vargas,7214c61eb7f8d875d6db8db935ad16ea,0.0739398626759925,95.0,3.0,1.0,3.5,19,0,45.49276061084002,-73.55641052126883,Smith / Peel
470,King Crab,31c3024050ee6f3e44c85eceae251db1,0.9118942102521284,7.0,3.0,1.0,4.1,4,11,45.48972725318433,-73.56406286358833,Ottawa / William
471,Ti-Agrikol,15f3a0b338dba26f99a8df6fab3fdbc7,0.2896800759311196,99.0,3.0,1.0,3.6,21,1,45.52719536319051,-73.5645255446434,Émile-Duployé / Sherbrooke
472,Le MTL Bar,15f3a0b338dba26f99a8df6fab3fdbc7,0.95142977441892,13.0,2.0,1.0,3.05,21,1,45.52719536319051,-73.5645255446434,Émile-Duployé / Sherbrooke
473,Les Enfants du Rock MTL,15f3a0b338dba26f99a8df6fab3fdbc7,0.9621200767874856,95.0,2.0,1.0,4.1,21,1,45.52719536319051,-73.5645255446434,Émile-Duployé / Sherbrooke
474,L'Gros Luxe Plateau,15f3a0b338dba26f99a8df6fab3fdbc7,0.6624387953837089,42.0,2.0,1.0,3.5,21,1,45.52719536319051,-73.5645255446434,Émile-Duployé / Sherbrooke
475,Cafe Lounge,ce541d236b1fb3391edee931485e6ad7,0.6320244259133732,2.0,1.0,2.0,2.0,18,5,45.48378886396517,-73.5750612616539,Workman / Vinet
476,La Marche à Côté,268397f44e5cae3f431fc80129c14fd5,0.8374575226474755,2.0,2.0,3.0,3.0,19,3,45.52714838624861,-73.58947947621346,Laurier / St-Denis
477,Taverne Saint-Sacrement,f07d83b19d7555633ed07b8705e1439c,0.6235935026102813,27.0,2.0,2.0,3.5,25,1,45.53280412806031,-73.57190161943436,Cartier / Marie-Anne
478,Beaumonde Par Mademoiselle,1e35b33de4e369aeedcdd6de0f62c2cb,0.4063703024778254,5.0,2.0,2.0,3.0,14,4,45.52164617544124,-73.59366774559021,St-Urbain / Laurier
479,Joverse,3e138c9acff07bff5f9e684c01bc564f,0.901749649020329,55.0,2.0,2.0,3.5,27,7,45.50531166520915,-73.56089115142822,Viger / Chenneville
480,Furco,014e10dba2d92bd20c826b88864dc6b6,0.8718744844721765,64.0,2.0,4.0,3.5,32,5,45.505173440423306,-73.5706517100334,de Maisonneuve / Aylmer (ouest)
481,Ace Bar,014e10dba2d92bd20c826b88864dc6b6,0.6263008230772216,6.0,2.0,3.0,2.5,32,5,45.505173440423306,-73.5706517100334,de Maisonneuve / Aylmer (ouest)
482,La P'tite Grenouille Montréal,12d398be5955fed8787b107d04ba8cab,0.3004690334809323,25.0,2.0,3.0,3.0,6,9,45.51401222645779,-73.56598667800426,CÉGEP du Vieux-Montréal (Ontario / de l'Hôtel-de-Ville)
483,St-Laurent Bifteck,b7ea33e5396a99849c76067836da7f21,0.0550283083615789,51.0,1.0,2.0,4.0,41,5,45.51487490356938,-73.58486406505108,Parc Jeanne-Mance (monument sir George-Étienne-Cartier)
484,Pincette,3cc8af25d891cb13e3301e4a612d0383,0.1949312815658459,38.0,3.0,5.0,4.5,15,0,45.50714391928411,-73.55511903762817,Notre-Dame / St-Gabriel
485,John Michael's Pub,3cc8af25d891cb13e3301e4a612d0383,0.7925430813034519,48.0,2.0,4.0,3.0,15,0,45.50714391928411,-73.55511903762817,Notre-Dame / St-Gabriel
486,Pub St-Paul,3cc8af25d891cb13e3301e4a612d0383,0.6517919262609123,51.0,2.0,3.0,2.5,15,0,45.50714391928411,-73.55511903762817,Notre-Dame / St-Gabriel
